julian,year,pres,latitude,longitude,thr
156,2011,1,44.17666667,-124.7447222,after
156,2011,1,44.29222222,-124.4747222,after
157,2011,1,44.38805556,-124.2872222,after
158,2011,1,43.38277778,-124.5294444,after
254,2010,1,42.15444444,-124.4977778,after
146,2011,1,46.19194444,-124.5455556,after
155,2011,1,44.59527778,-124.5347222,after
155,2011,0,44.49416667,-124.4641667,after
156,2011,1,44.31222222,-124.4163889,after
156,2011,1,44.10166667,-124.7011111,after
157,2011,1,44.13944444,-124.3191667,after
157,2011,1,44.07138889,-124.5663889,after
158,2011,1,43.63722222,-124.3605556,after
158,2011,1,43.51527778,-124.4077778,after
233,2010,1,46.58888889,-124.55,after
250,2013,1,44.20833333,-124.5261111,after
251,2013,1,44.1775,-124.2191667,after
251,2013,1,44.06861111,-124.22,after
251,2013,1,43.99222222,-124.2552778,after
253,2013,1,42.52722222,-124.6088889,after
253,2013,1,42.5275,-124.6338889,after
152,2013,1,47.39638889,-124.6880556,after
153,2013,1,47.06777778,-124.8427778,after
153,2013,1,46.69527778,-124.5038889,after
145,2014,1,44.63694444,-124.3697222,after
143,2011,1,47.50583333,-124.8944444,after
159,2011,1,41.93638889,-124.5497222,after
258,2011,1,41.50861111,-124.2988889,after
147,2013,1,47.77138889,-124.8966667,after
147,2013,1,47.60277778,-124.9638889,after
148,2013,1,47.22888889,-124.5086111,after
148,2013,1,47.27055556,-124.5688889,after
148,2013,1,47.20388889,-124.8997222,after
148,2013,1,46.93416667,-124.6530556,after
148,2013,1,46.89694444,-124.4633333,after
170,2013,1,41.42833333,-124.3958333,after
237,2013,1,46.75361111,-124.7927778,after
171,2012,1,41.35305556,-124.4263889,after
238,2013,1,47.99777778,-125.2213889,after
148,2013,1,46.36083333,-124.295,after
148,2013,1,46.41972222,-124.3688889,after
148,2013,1,46.55333333,-124.3716667,after
148,2013,1,46.59111111,-124.3077778,after
152,2013,1,47.93611111,-124.9269444,after
152,2013,1,47.83277778,-125.0666667,after
152,2013,1,47.76055556,-124.7483333,after
244,2012,1,44.52861111,-124.6183333,after
245,2012,1,44.27027778,-124.3233333,after
245,2012,1,44.04916667,-124.4961111,after
245,2012,1,43.95055556,-124.4672222,after
245,2012,1,43.89277778,-124.5744444,after
250,2012,0,42.99527778,-124.5313889,after
250,2012,1,43.08,-124.5855556,after
250,2012,1,43.2625,-124.66,after
163,2012,1,43.43694444,-124.3530556,after
248,2014,1,45.37083333,-124.145,after
231,2012,1,46.8575,-124.7902778,after
233,2012,1,47.95555556,-125.5244444,after
242,2014,1,46.02527778,-124.4183333,after
172,2012,1,41.27277778,-124.3069444,after
244,2012,1,44.54944444,-124.5663889,after
171,2012,1,41.43833333,-124.3572222,after
147,2014,1,47.41305556,-124.6827778,after
164,2014,1,41.99444444,-124.4530556,after
168,2014,1,41.6425,-124.3222222,after
238,2014,1,46.45833333,-124.3227778,after
238,2014,1,46.55416667,-124.3611111,after
168,2014,1,42.92083333,-124.7358333,after
146,2014,1,46.105,-124.2997222,after
146,2014,1,46.05527778,-124.6622222,after
149,2014,1,47.86583333,-124.8166667,after
145,2014,1,44.82611111,-124.3827778,after
150,2014,1,47.65916667,-124.7838889,after
150,2014,1,47.56694444,-124.6383333,after
150,2014,1,47.19861111,-124.7094444,after
160,2014,1,44.2125,-124.3183333,after
160,2014,1,44.08222222,-124.6022222,after
163,2014,1,43.2925,-124.5369444,after
163,2014,1,43.32083333,-124.4875,after
242,2014,1,47.29666667,-124.8191667,after
242,2014,1,46.94555556,-124.7705556,after
243,2014,1,46.57194444,-124.5358333,after
243,2014,1,46.58361111,-124.6122222,after
244,2003,1,47.29111111,-124.8544444,before
170,2004,0,42.07833333,-124.3944444,before
189,2003,1,44.20861111,-124.2105556,before
180,2003,1,47.82361111,-125.0297222,before
180,2003,1,47.78527778,-124.8477778,before
181,2003,1,47.25583333,-124.7125,before
181,2003,1,47.02111111,-124.4316667,before
181,2003,1,46.39388889,-124.3244444,before
165,2004,0,41.05361111,-124.2530556,before
166,2004,0,41.05888889,-124.2791667,before
167,2004,0,41.39361111,-124.3905556,before
168,2004,0,41.40444444,-124.4333333,before
170,2004,0,42.39472222,-124.5472222,before
270,2003,1,41.56972222,-124.3127778,before
270,2003,1,41.40083333,-124.3972222,before
201,2003,1,41.32361111,-124.295,before
189,2003,1,44.46555556,-124.6344444,before
196,2003,1,42.645,-124.555,before
198,2003,1,42.18694444,-124.5747222,before
169,2004,0,41.72,-124.4316667,before
169,2004,0,41.71777778,-124.3669444,before
169,2004,0,42.07055556,-124.4672222,before
172,2004,0,42.71027778,-124.54,before
172,2004,0,43.07527778,-124.665,before
172,2004,0,43.07833333,-124.7363889,before
173,2004,0,43.07055556,-124.7125,before
173,2004,0,43.08555556,-124.6769444,before
174,2004,0,43.75,-124.4191667,before
174,2004,0,43.75333333,-124.3986111,before
174,2004,0,43.74694444,-124.2863889,before
175,2004,0,44.08444444,-124.4227778,before
175,2004,0,44.06833333,-124.5286111,before
175,2004,0,44.07777778,-124.4897222,before
176,2004,0,44.065,-124.2711111,before
176,2004,0,44.06722222,-124.2288889,before
176,2004,0,44.41055556,-124.4386111,before
176,2004,0,44.41888889,-124.5497222,before
177,2004,0,44.39888889,-124.7313889,before
177,2004,0,44.39111111,-124.7613889,before
178,2004,0,44.74666667,-124.5144444,before
178,2004,0,44.72944444,-124.4291667,before
178,2004,0,44.73444444,-124.3013889,before
179,2004,0,44.72944444,-124.1719444,before
182,2004,0,45.05916667,-124.1388889,before
183,2004,0,45.05888889,-124.1925,before
183,2004,0,45.065,-124.2272222,before
183,2004,0,45.07361111,-124.3241667,before
184,2004,0,45.39638889,-124.2869444,before
184,2004,0,45.39222222,-124.2202778,before
184,2004,0,45.39888889,-124.0763889,before
185,2004,0,45.72666667,-124.1861111,before
185,2004,0,45.73333333,-124.2963889,before
185,2004,0,45.75666667,-124.3325,before
185,2004,0,45.73222222,-124.3977778,before
185,2004,0,45.725,-124.4105556,before
186,2004,0,45.73083333,-124.5213889,before
248,2003,1,47.86277778,-124.9597222,before
249,2003,1,47.65333333,-124.8541667,before
249,2003,1,47.47888889,-124.8352778,before
159,2004,1,45.85972222,-124.2052778,before
159,2004,1,45.79833333,-124.4866667,before
160,2004,1,45.36972222,-124.1883333,before
160,2004,1,45.20444444,-124.2177778,before
172,2004,1,43.05972222,-124.6275,before
247,2003,1,47.97472222,-125.2116667,before
258,2003,0,44.57138889,-124.3636111,before
249,2003,1,47.75138889,-124.8616667,before
249,2003,1,47.63472222,-125.0688889,before
195,2003,1,42.97583333,-124.7244444,before
196,2003,1,43.04388889,-124.7194444,before
197,2003,1,42.78,-124.7191667,before
177,2004,0,42.56166667,-124.5205556,before
174,2004,0,41.24,-124.3711111,before
174,2003,1,46.15666667,-124.5155556,before
175,2003,1,47.67138889,-125.06,before
175,2003,1,47.64722222,-124.9655556,before
174,2004,0,41.24527778,-124.2372222,before
174,2004,0,41.25027778,-124.2730556,before
175,2004,0,41.55666667,-124.4408333,before
175,2004,0,41.58222222,-124.3630556,before
175,2004,0,41.57916667,-124.2816667,before
176,2004,0,41.90805556,-124.4202778,before
176,2004,0,41.92055556,-124.3669444,before
176,2004,0,41.91555556,-124.4119444,before
177,2004,0,42.55944444,-124.6908333,before
175,2003,1,46.96277778,-124.9052778,before
180,2003,1,47.71944444,-124.7363889,before
177,2004,0,42.24444444,-124.4894444,before
178,2004,0,42.89722222,-124.7425,before
178,2004,0,42.90694444,-124.71,before
179,2004,0,42.57416667,-124.6583333,before
181,2004,0,43.38805556,-124.4530556,before
181,2004,0,43.41361111,-124.4675,before
181,2004,0,43.41638889,-124.6366667,before
182,2004,0,43.56916667,-124.4919444,before
182,2004,0,43.56583333,-124.4477778,before
182,2004,0,43.56416667,-124.3883333,before
182,2004,0,43.585,-124.2661111,before
182,2004,0,43.74055556,-124.4188889,before
183,2004,0,43.90111111,-124.5669444,before
183,2004,0,43.93027778,-124.5852778,before
184,2004,0,43.91694444,-124.4880556,before
184,2004,0,43.90833333,-124.4969444,before
184,2004,0,44.06694444,-124.5027778,before
184,2004,0,44.05027778,-124.2691667,before
184,2004,0,44.08277778,-124.345,before
184,2004,0,44.23472222,-124.2947222,before
185,2004,0,44.23527778,-124.4566667,before
185,2004,0,44.22611111,-124.5666667,before
187,2004,0,44.57694444,-124.2830556,before
187,2004,0,44.54888889,-124.5894444,before
192,2004,0,44.89722222,-124.2783333,before
187,2004,0,44.54666667,-124.5347222,before
192,2004,0,44.89666667,-124.3319444,before
192,2004,0,44.89638889,-124.3769444,before
192,2004,0,44.915,-124.3616667,before
203,2004,0,47.57166667,-125.0155556,before
191,2003,1,43.6725,-124.5380556,before
191,2003,1,43.54638889,-124.4086111,before
195,2004,0,45.24666667,-124.1191667,before
195,2004,0,45.24361111,-124.1461111,before
195,2004,0,45.58444444,-124.2502778,before
195,2004,0,45.58583333,-124.2680556,before
195,2004,0,45.60777778,-124.2983333,before
196,2004,0,45.5775,-124.3394444,before
196,2004,0,45.58194444,-124.4144444,before
197,2004,0,45.91444444,-124.4497222,before
197,2004,0,45.90833333,-124.2672222,before
197,2004,0,45.89944444,-124.2552778,before
197,2004,0,45.91305556,-124.1647222,before
198,2004,0,45.91111111,-124.1238889,before
198,2004,0,45.91555556,-124.1355556,before
198,2004,0,46.25555556,-124.2497222,before
198,2004,0,46.23305556,-124.2458333,before
199,2004,0,46.23138889,-124.365,before
200,2004,0,46.58527778,-124.4566667,before
200,2004,0,46.89694444,-124.4105556,before
201,2004,0,46.90833333,-124.7163889,before
201,2004,0,46.89138889,-124.6358333,before
201,2004,0,46.875,-124.495,before
201,2004,0,46.88694444,-124.4380556,before
202,2004,0,47.24583333,-124.5755556,before
202,2004,0,47.2325,-124.6222222,before
202,2004,0,47.22472222,-124.6577778,before
203,2004,0,47.5825,-124.96,before
203,2004,0,47.56638889,-124.8838889,before
203,2004,0,47.56416667,-124.7875,before
181,2003,1,46.96527778,-124.8605556,before
271,2003,1,41.29944444,-124.255,before
203,2004,0,47.56361111,-124.9138889,before
204,2004,0,47.90444444,-124.8233333,before
204,2004,0,47.89638889,-124.9791667,before
204,2004,0,47.89527778,-125.0755556,before
204,2004,0,47.89861111,-125.1794444,before
205,2004,0,47.90027778,-125.1658333,before
190,2003,1,44.56777778,-124.6016667,before
258,2003,1,44.77527778,-124.2016667,before
196,2003,1,42.48194444,-124.7666667,before
174,2003,1,46.755,-124.5427778,before
255,2003,1,46.03138889,-124.3327778,before
179,2003,1,47.995,-124.8788889,before
195,2003,1,42.95694444,-124.7327778,before
223,1977,1,43.02138889,-124.6458333,before
223,1977,1,43.00472222,-124.5833333,before
223,1977,1,43.15583333,-124.6530556,before
224,1977,1,43.34055556,-124.6438889,before
224,1977,0,43.31,-124.5216667,before
234,1977,1,43.05472222,-124.7572222,before
235,1977,1,43.77416667,-124.3197222,before
239,1977,1,44.10138889,-124.7288889,before
239,1977,1,44.09916667,-124.6180556,before
239,1977,1,44.09583333,-124.5188889,before
239,1977,1,44.09333333,-124.4655556,before
239,1977,1,44.09138889,-124.3838889,before
240,1977,1,44.40055556,-124.5238889,before
240,1977,0,44.39972222,-124.6188889,before
240,1977,1,44.40416667,-124.7580556,before
242,1977,1,44.76583333,-124.4558333,before
242,1977,1,44.7125,-124.3647222,before
243,1977,1,44.98972222,-124.1638889,before
243,1977,1,45.00333333,-124.3266667,before
244,1977,1,45.08416667,-124.2738889,before
248,1977,1,45.15138889,-124.2691667,before
248,1977,1,45.15388889,-124.1797222,before
248,1977,1,45.32166667,-124.1138889,before
249,1977,1,45.31638889,-124.1866667,before
250,1977,1,46.30833333,-124.6155556,before
250,1977,0,46.33638889,-124.5922222,before
250,1977,1,46.3325,-124.5391667,before
250,1977,1,46.36333333,-124.4363889,before
251,1977,1,46.38583333,-124.375,before
255,1977,1,46.53666667,-124.4883333,before
256,1977,0,46.85388889,-124.5563889,before
256,1977,1,46.85138889,-124.6197222,before
256,1977,1,46.85333333,-124.7297222,before
257,1977,1,47.19833333,-124.7075,before
257,1977,0,47.2025,-124.7533333,before
257,1977,0,47.20333333,-124.8958333,before
258,1977,1,47.48833333,-124.8555556,before
234,1977,0,42.85083333,-124.6808333,before
235,1977,0,43.76888889,-124.4458333,before
235,1977,1,43.76722222,-124.5575,before
238,1977,0,43.9175,-124.4766667,before
239,1977,1,43.93388889,-124.2897222,before
239,1977,1,43.92472222,-124.4105556,before
239,1977,1,44.25388889,-124.4433333,before
240,1977,0,44.24916667,-124.5813889,before
240,1977,0,44.25,-124.845,before
242,1977,1,44.56388889,-124.5125,before
242,1977,1,44.57333333,-124.5641667,before
244,1977,0,44.8725,-124.3733333,before
244,1977,1,44.85138889,-124.2863889,before
244,1977,1,44.83333333,-124.2225,before
247,1977,1,45.075,-124.2091667,before
248,1977,1,45.2375,-124.2305556,before
248,1977,1,45.24138889,-124.1433333,before
249,1977,1,45.32638889,-124.3138889,before
250,1977,0,46.47055556,-124.4038889,before
250,1977,1,46.46416667,-124.4605556,before
250,1977,1,46.4525,-124.5280556,before
250,1977,1,46.61888889,-124.5063889,before
250,1977,1,46.62,-124.4475,before
251,1977,1,46.60333333,-124.6225,before
255,1977,1,46.70888889,-124.4563889,before
255,1977,1,46.70416667,-124.5122222,before
256,1977,1,46.66805556,-124.6672222,before
256,1977,1,47.03083333,-124.6191667,before
257,1977,1,47.03583333,-124.7141667,before
257,1977,1,47.02555556,-124.7630556,before
258,1977,1,47.35583333,-124.7388889,before
258,1977,1,47.51222222,-124.8175,before
258,1977,1,47.665,-124.8638889,before
258,1977,1,47.65722222,-124.9080556,before
258,1977,1,47.63222222,-125,before
263,1977,1,47.85,-124.885,before
263,1977,0,47.8225,-125.0138889,before
263,1977,1,47.90583333,-125.0638889,before
263,1977,1,47.9125,-124.9922222,before
264,1977,1,47.99722222,-124.9966667,before
264,1977,1,47.99638889,-125.0522222,before
264,1977,1,47.91138889,-125.135,before
264,1977,1,47.99833333,-125.1916667,before
266,1977,0,47.99972222,-125.2758333,before
267,1977,0,47.99833333,-125.4605556,before
268,1977,1,47.99888889,-125.5863889,before
268,1977,1,47.99583333,-125.5008333,before
209,1977,1,42.6875,-124.6263889,before
214,1977,1,43.61888889,-124.4688889,before
214,1977,1,43.60805556,-124.3066667,before
215,1977,0,43.47805556,-124.5158333,before
215,1977,0,43.4675,-124.3933333,before
215,1977,1,43.63833333,-124.3805556,before
216,1977,0,42.57555556,-124.6933333,before
216,1977,1,42.33333333,-124.6,before
217,1977,0,42.2225,-124.5513889,before
217,1977,0,42.23416667,-124.4733333,before
217,1977,0,42.05833333,-124.4508333,before
217,1977,0,42.05833333,-124.5275,before
218,1977,1,41.90555556,-124.4663889,before
218,1977,0,41.74138889,-124.3991667,before
219,1977,1,41.58,-124.4475,before
220,1977,0,41.38805556,-124.445,before
220,1977,0,41.4125,-124.3433333,before
220,1977,1,41.25638889,-124.2763889,before
220,1977,1,41.24666667,-124.3316667,before
221,1977,1,41.08333333,-124.2908333,before
241,1977,1,46.14388889,-124.3088889,before
242,1977,1,46.05416667,-124.3138889,before
242,1977,1,45.96833333,-124.2808333,before
242,1977,1,45.89972222,-124.2305556,before
242,1977,1,45.89138889,-124.3113889,before
242,1977,0,45.9775,-124.35,before
242,1977,0,45.95333333,-124.4533333,before
242,1977,1,45.88166667,-124.4375,before
243,1977,1,45.84138889,-124.6338889,before
244,1977,1,45.9025,-124.5941667,before
245,1977,1,46.12638889,-124.3913889,before
245,1977,1,46.04055556,-124.4233333,before
245,1977,1,46.00972222,-124.4880556,before
245,1977,1,46.00472222,-124.6338889,before
246,1977,1,46.17333333,-124.5508333,before
246,1977,1,46.18138889,-124.4575,before
246,1977,1,46.19055556,-124.4130556,before
248,1977,1,46.30555556,-124.3605556,before
248,1977,1,46.2925,-124.3925,before
248,1977,1,46.2925,-124.465,before
249,1977,1,46.14,-124.5388889,before
249,1977,1,46.21583333,-124.4188889,before
249,1977,1,46.15916667,-124.6272222,before
249,1977,1,46.11222222,-124.6463889,before
250,1977,1,46.09138889,-124.6758333,before
250,1977,1,46.09055556,-124.6558333,before
251,1977,1,45.57722222,-124.1597222,before
251,1977,1,45.49333333,-124.1283333,before
255,1977,0,45.78222222,-124.5366667,before
256,1977,1,45.7275,-124.4675,before
256,1977,1,45.79583333,-124.4341667,before
256,1977,1,45.79888889,-124.3547222,before
257,1977,1,45.81888889,-124.2613889,before
257,1977,1,45.74888889,-124.1633333,before
257,1977,1,45.66138889,-124.2238889,before
257,1977,1,45.73,-124.4075,before
257,1977,1,45.65083333,-124.4141667,before
257,1977,1,45.65888889,-124.4883333,before
258,1977,1,45.56583333,-124.4033333,before
258,1977,1,45.54166667,-124.3175,before
258,1977,0,45.53833333,-124.2358333,before
258,1977,1,45.47888889,-124.2438889,before
259,1977,0,45.40722222,-124.2125,before
263,1977,1,45.47583333,-124.34,before
263,1977,1,45.41138889,-124.3055556,before
203,1980,0,41.06944444,-124.2372222,before
203,1980,1,41.05888889,-124.2975,before
203,1980,0,41.44,-124.3458333,before
203,1980,1,41.45222222,-124.2602778,before
203,1980,1,41.46055556,-124.1636111,before
204,1980,0,41.805,-124.3858333,before
208,1980,0,41.81611111,-124.4683333,before
216,1980,0,43.35555556,-124.4758333,before
216,1980,1,43.38361111,-124.5141667,before
216,1980,1,43.38138889,-124.6425,before
216,1980,1,43.29694444,-124.6766667,before
217,1980,0,43.25972222,-124.4872222,before
217,1980,0,43.17833333,-124.5822222,before
217,1980,1,43.19833333,-124.6461111,before
217,1980,1,43.09277778,-124.7133333,before
217,1980,1,43.09583333,-124.6213889,before
217,1980,0,43.07333333,-124.5230556,before
217,1980,0,42.98444444,-124.6338889,before
217,1980,1,43.00694444,-124.6819444,before
217,1980,1,43.01222222,-124.7608333,before
218,1980,0,42.95694444,-124.8002778,before
219,1980,0,43.465,-124.3716667,before
219,1980,0,43.44722222,-124.4216667,before
219,1980,1,43.47916667,-124.5527778,before
219,1980,1,43.55777778,-124.4691667,before
219,1980,1,43.55361111,-124.4158333,before
219,1980,0,43.54888889,-124.3663889,before
220,1980,1,43.67444444,-124.555,before
220,1980,1,43.64416667,-124.4575,before
220,1980,1,43.64333333,-124.3758333,before
220,1980,1,43.62305556,-124.2563889,before
220,1980,1,43.73222222,-124.2452778,before
220,1980,0,43.73166667,-124.33,before
220,1980,1,43.76,-124.5338889,before
220,1980,1,43.75,-124.5594444,before
221,1980,1,43.86194444,-124.5752778,before
221,1980,1,43.84138889,-124.4847222,before
221,1980,1,43.84222222,-124.4197222,before
221,1980,1,43.82972222,-124.3583333,before
226,1980,1,44.56472222,-124.1877778,before
226,1980,1,44.57888889,-124.2783333,before
226,1980,0,44.59083333,-124.5627778,before
226,1980,0,44.41472222,-124.7155556,before
226,1980,0,44.40333333,-124.6408333,before
227,1980,1,44.03166667,-124.9030556,before
227,1980,0,44.01861111,-124.7566667,before
227,1980,1,44.00833333,-124.685,before
227,1980,0,44.01083333,-124.6136111,before
227,1980,1,44.00083333,-124.515,before
