"","arrowtooth flounder","big skate","black rockfish","bocaccio","butter sole","canary rockfish","chilipepper","curlfin sole","darkblotched rockfish","Dover sole","English sole","flathead sole","greenspotted rockfish","greenstriped rockfish","kelp greenling","lingcod","longnose skate","Pacific cod","Pacific ocean perch","Pacific sanddab","Pacific spiny dogfish","petrale sole","pygmy rockfish","redbanded rockfish","redstripe rockfish","rex sole","rosethorn rockfish","rougheye and blackspotted rockfish","sablefish","sand sole","sandpaper skate","sharpchin rockfish","shortbelly rockfish","shortspine thornyhead","silvergray rockfish","southern rock sole","splitnose rockfish","spotted ratfish","stripetail rockfish","widow rockfish","yelloweye rockfish","yellowtail rockfish"
"199206037122",1.21501326330406,0.465358288502531,0,0,0,0,0,0,0,1.79790221014456,2.16373684680912,0,0,0,0,0.465358288502531,0,0,0,3.14509691554664,0.781693346333361,0.465358288502531,0,0,0,3.89180723697498,0,0,1.21501326330406,0,0,0,0,0,0,0,0,0,0,0,0,0
"199206037123",0.451810646809751,0,0,0,0,0,0,0,0,1.98550147901497,4.12896372130462,0,0,0,0,0,0,0,0,4.20421989870755,1.60905402298958,0.761884142126013,0,0,0,4.98019029667547,0,0,0.251207807105737,0,0,0,0,0,0,0,0,0,0,0,0,0
"199206037124",0.483197563223684,0.483197563223684,0,0,0,0,0,0,0,2.52517874886555,5.05185748498359,0,0,0,0,0.270504188591451,0,0,0,5.1356810595593,2.7669481029936,1.05213213579158,0,0,0,6.01106828985909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199206037125",2.05547691378503,0,0,0,0,0,0,0,0,1.76894913141855,2.48712286784672,0.280893437049365,0,0,0,0,0,0,0,3.73441126072049,2.13525305750244,1.18484726657098,0,0,0,3.74212833410935,0,0,2.43168159256145,0,0,0,0,0,0,0,0,0,0,0,0,0
"199206037126",2.68995873064308,0,0,0,0,0.230378717524057,0,0,3.90613429630187,2.92408692006186,1.20347991889146,2.33473888909653,0,1.20347991889146,0,0,0.230378717524057,0,0,0,3.06651983366199,0,0,0,0,2.88144251140874,0,1.77875162072449,2.99135285025248,0,0.230378717524057,0,0,0,0,0,0,0,0,0,0,1.41316047554048
"199206037127",1.85974628351811,0,0,0,0,0.229678614824619,0,0,3.55029591857497,3.49699992092124,0,0.935769180049961,0,2.13861473498521,0,0.416333274435978,0.573567572501513,0.573567572501513,0,0,3.3361444473963,0,0,0.709405454711194,0,3.62181980332295,0,0,4.31194933837481,0,0.229678614824619,0,0,1.63532576606615,0,0,1.20109673715623,0,0,0,0,1.20109673715623
"199206037129",1.83001833654918,0.317622266978555,0,0,0,0,0,0,0,2.67130734991553,3.20083422369569,0.752157151718492,0,0,0,0.558308890851619,0,0,0,4.63896153368897,1.55573584974961,0.558308890851619,0,0,0,5.41749643698488,0,0,0,0,0,0,0,0,0,0,0,0.317622266978555,0,0,0,0
"199206037130",2.08813660838076,0,0,0,0,0,0,0,0,1.80669766287556,2.75399930240421,3.34748261948696,0,0,0,0,0,0,0,4.45903345082138,4.27247175562143,1.41360308155723,0,0,0,3.76436691978032,0,0,1.41360308155723,0,0,0,0,0,0,0,0,0,0,0,0,0
"199206037131",1.13329628547936,0,0,0,0,0,0,0,0.471052633154945,1.13329628547936,0.643178760945988,2.27463301425052,0,0,0,0,0,0,0,2.17722941419035,3.34555807998032,0,0,0,0,1.90448577454721,0,0.643178760945988,2.14253265873812,0,0,0,0,0,0,0,0,0.263009935550125,0,0,0,1.22574911426351
"199206037132",1.7322264452085,0,0,0,0,0.241941129597792,0,0,1.77950902339966,0.971655516727606,0,0.599472353145228,0,2.50327748917707,0,1.82465653125168,0.436600926719383,0,0.862297387730097,0.599472353145228,2.15919241157133,0,0,0,0,1.38901846455843,0,0.241941129597792,0.599472353145228,0,0,0.599472353145228,0,0,0,0,0,0.241941129597792,0,0,0.436600926719383,0.436600926719383
"199206037133",1.21809205089765,0,0,0,0,0,0,0,1.12594852540092,2.02115160552545,0,0,0,2.20110240234745,0,1.38025469432224,0,0.466988355536731,0.260509787627004,0,2.72683190732257,1.45243446359665,0,0,0,0,0,0,0.638043605945673,0,0.260509787627004,0,0,0,0,0,0,0,0,0,0,0
"199206037136",0.95610280435619,0,0,0,0,1.27045153706765,0,0,0,3.54478670816789,5.60690636563477,0,0,0,0,2.04465074391948,0,0,0,4.23736955663841,2.50231801528962,1.75865311283268,0,0,0,5.08830424318378,0,0,0,0,0,0,0,0,0.673415175392234,0,0,0.277864738081629,0,0,0,0
"199206037137",0,0,0,0,0,0,0,0,0,2.2753948512892,0,0,0,0,0,1.03642366009882,0,0,0,3.17475139319273,1.03642366009882,0,0,0,0,2.83369724044829,0,0,1.53433362317852,0,0,0,0,0,0,0,0,0,0,0,0,1.60984923929301
"199206037138",1.76174630166203,0,0,0,0,0,0,0,1.26783153386996,1.34464428660581,0.449395417405405,0.615751126043155,0,0.249732627040255,0,0.994026618451857,0.249732627040255,0,0,0,0,0.249732627040255,0,0,0,0.758339517108163,0,0.758339517108163,0.615751126043155,0,0,0,0,0,0,0,0,0,0,0,0,1.89816588445314
"199206037139",2.00666330825578,0.24680763288209,0,0,0,0,0,0,1.64846496865613,1.40591598994615,0,0,0,0,0,0,0,0,0,0,0.751289424242036,0.444599756144488,0,0,0,0.24680763288209,0,1.17540756815851,0.24680763288209,0,0,0,0,0,0,0,0.24680763288209,0,0,0,0,0.444599756144488
"199206037140",2.29208856056349,0,0,0,0,0.238672857501591,0,0,0.238672857501591,1.76680681345579,0,0,0,3.73704078652993,0,0.43121490552948,0,0.43121490552948,0.238672857501591,0,3.32095399254918,1.23141332534498,0,0,0,3.65684270610115,1.44332610970131,0,3.51503605626429,0,0,0,0,0,0,0,0,0.238672857501591,0,0,0,0.43121490552948
"199206037141",1.87483428083737,0,0,0,0,0.743815445249224,0,0,1.68931892115396,2.78373147981799,0,1.95610266326699,0,2.59670230171983,0,0.743815445249224,0.439527577880768,1.16561509410894,1.68931892115396,0,4.61420196036244,0,0,0,0,1.68931892115396,1.46136545797016,2.36645550262601,1.16561509410894,0,0,0.976791703901894,0,0,0,0,0,0,0,0,0.439527577880768,4.61693328190848
"199206037142",3.28683401501257,0.25933593427465,0,0,0,0,0,0,4.52384397120999,2.59785604303313,0,1.63801910307415,0,2.40390899726938,0,1.93461553506748,0.465077925041143,0,1.69396964678369,0,2.29072238572387,0,0,0,0,1.29872522817114,0,3.05082162993146,1.69396964678369,0,0,0,0,0,0,0,0,0.781284653799002,0,0,0,2.19654283335003
"199206037143",2.71931282258407,0,0,0,0,0,0,0,1.25292569073567,3.14532766969111,0,2.49433230109972,0,0,0,0,0.245171984996244,0,0.44191411670915,0.870960808137139,2.87189453544222,0.870960808137139,0,0,0,2.31931979404581,0,2.17242512915007,2.31931979404581,0,0,0,0,0,0,0,0,0.44191411670915,0,0,0,0.60623935715064
"199206037144",0.46658753624349,0.260263434780092,0,0,0,0,0,0,0,1.64128633117167,3.44431186299306,1.21733541720623,0,0,0,0,0.46658753624349,0,0,5.14189430666071,3.57741141475682,0.46658753624349,0,0,0,4.25648606493408,0,0,0,0.260263434780092,0,0,0,0,0,0,0,0,0,0,0,0
"199206037145",0.6652448783705,0.6652448783705,0,0,0,0,0,0,0,1.62823138122834,3.50986815796896,0,0,0,0,0,0,0,0,5.38027698333472,0.488566412808986,0,0,0,0,3.17781174912982,0,0,0.6652448783705,0,0,0,0,0,0,0,0,0,0,0,0,0
"199206037146",0,0,0,0,0,0,0,0,0,0.243952852088105,1.46219230478824,0,0,0,0,0.243952852088105,0,0,0,2.55569269742123,0.439910533777657,0.439910533777657,0,0,0,1.58267869054887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199206037147",2.63491099104541,0,0,0,0,0,0,0,2.0697072326134,1.76055333145658,0,2.21117316959435,0,0.918245630916863,0,0.918245630916863,0,0,1.46111479359044,0,4.29777230450805,0,0,0,0,1.31070989755703,0,2.67718047980349,0.918245630916863,0,0,0,0,0,0,0,0,0.471225888921958,0,0,0,1.94870169350082
"199206037148",2.56564597533634,0,0,0,0,0,0,0,2.7601278855827,2.81179170616409,0,0.246297768473785,0,0,0,0.246297768473785,0,0,0.608591697387009,0,2.64802988219427,0,0,0,0,0,0,1.08348617143366,0.608591697387009,0,0.246297768473785,0,0,0,0,0,0,0.443762890643902,0,0,0,1.08348617143366
"199206037149",1.59397424516642,0,0,0,0,0,0,0,3.70851618833717,1.70178816409308,0,0,0,0.247042896408272,0,0,0,0,1.17615101240086,0,4.8022232535866,0,0,0,0,0,0,0,0.247042896408272,0,0.247042896408272,0,0,0,0,0,1.64933348159679,0.247042896408272,0,0,0,0.247042896408272
"199206037150",0.931494768073564,0,0,0,0,0,0,0,0,2.43890140988326,2.58824543145644,0,0,0,0,0,0,1.40526355978786,0,4.72455742141809,1.14855122749113,1.24163870040669,0,0,0,4.18838547755479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199206037151",0.74768181276392,0,0,0,0,0,0,0,0.442149947808861,0.74768181276392,2.00074514439079,0,0,0,0,0.442149947808861,0,1.46702013418652,0,2.20416832603401,1.64294384037003,0.606539489512726,0,0,0,2.87251728183441,0,0,0.442149947808861,0,0,0,0,0,0,0,0,0,0,0,0,0
"199206037152",1.72005399868384,0.62039132571863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62039132571863,0,0,0.889026162179174,0,6.55093750718389,0,0,0,0,0,0,1.72005399868384,2.97684869556141,0,0,0,0,0,0,0,0,0,0,0,0,0.62039132571863
"199206037153",2.23880608586265,0.239324781658412,0,0,0,0,0,0,1.81440613938482,2.79803050233683,0,0,0,0.733119667421124,0,0,0,0,0.239324781658412,0,3.1773552902228,0,0,0,0,1.15156158670342,0,1.56558528232022,0.239324781658412,0,0,0,0,0,0,0,0,0.432290169714549,0,0,0,0.239324781658412
"199206037159",2.85628091269404,0,0,0,0,0,0,0,0,2.25035995767229,0.901782661372933,1.6849117340054,0,1.20668511999973,0,0,0,0,0.460960780934083,0,0,0,0,0,0,1.8358353608741,0.630417687031185,1.29066000102096,1.29066000102096,0,0,1.6849117340054,0,0,0,0,0,0,0,0,0,0
"199206037160",2.93090201099208,0,0,0,0,0,0,0,0,1.32267852137796,0,1.87286673374875,0,0,0,0,0.266923228544993,0,0,3.7004691256252,4.32610957222263,0.651189411428805,0,0,0,1.23765555791321,0,0,1.87286673374875,0,0,0,0,0,0,0,0,0,0,0,0,1.32267852137796
"199206037162",1.88393022121048,0,0,0,0,0,0,0,0,0,2.26674380063132,0,0,0,0,0,0,1.46962106142371,0,3.08750990315068,2.07620384774925,0,0,0,0,2.74124071103888,0,0,0.873311439892232,0,0,0,0,0,0,0,0,0,0,0,0,0
"199206083183",2.75293673921149,0,0,0,0,0.236704102532929,0.236704102532929,0,2.73576728217024,3.18778772835832,0,0,0,0,0,0.588452233316204,0,0,0,0,1.05412489883959,0,0,0,0,3.48166475593348,0,0,2.68241597879663,0,0,0.588452233316204,0,0.427964932133349,0,0,2.19855527147759,0,3.20958828959893,0,0,0
"199206083184",2.56828569605077,0.453300768045875,0,0,0,0,1.10102298253697,0,3.30984492897676,1.72061768058736,0,0,0,1.49087602721247,0,0,0.252118638792483,0,0,0.252118638792483,1.66793892533798,0.252118638792483,0,0,0,3.40944216738582,0,0,0.764069071833566,0,0,0,0,0,0,0,0,0.252118638792483,3.22234538575079,0,0,0.453300768045875
"199206083186",0,0,0,0,0,0,0,0,0,1.39589772284638,2.03204451907706,0,0,0,0,0.603610077615849,0,0,0,6.65998423297162,0,2.3140981095097,0,0,0,3.43752123156665,0,0,0.243915298016169,0,0,0,0,0,0,0,0,0,0,0,0,0
"199206083192",1.48953532713181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251733223910995,0,0,0,0,0,1.90584040130314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199206083194",1.53582096423527,0,0,0,0,0.247168771670554,0,0,0.247168771670554,2.00809178955435,0.986701154807177,0,0,0,0,0.247168771670554,0,0,0,2.89613879252404,0.247168771670554,1.08612340043079,0,0,0,4.20727532013921,0,0,0,0,0,0,0,0,0,0,0.247168771670554,0,0.986701154807177,0,0,0
"199206083195",1.15443343409934,0,0,0,0,0,0,0,0,0.393876085667215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98448759169376,0,0,0,0,0,0.2162062668744,0,0,0,0,0,0,0.393876085667215,0,0,0
"199206083196",2.20204783495196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269542996965852,0,0,0,0,0.269542996965852,0,0,0,0.481643039950408,0,0,0,0,0,0.481643039950408,0,0,0,0,0,0,0,0,0,0
"199206083199",1.21532439067259,0,0,0,0,0,0,0,0,0,2.12556745805938,0,0,0,0,0.233875757600132,0,0,0,4.12496450615771,0,1.21532439067259,0,0,0,2.61354904043856,0,0,0,0,0,0,0,0,0,0,0,0.233875757600132,0,0,0,0
"199206083204",1.73449973566232,0,0,0,0,0,0,0,0,2.57503986368861,1.24949554876691,0,0,0,0,0.270845761368702,0,0,0,3.12566777111251,0,0.808389812939112,0,0,0,3.12566777111251,0,0,0,0,0,0,0,0,0,0,0,2.66556932991345,0,0,0.270845761368702,0.808389812939112
"199206083210",1.20008230518353,0,0,0,0,0,0,0,0.457486585135571,2.30173593382643,1.36110160839766,0,0,1.00806472039447,0,0,0.626016675829877,0,0,1.43282877361752,0.457486585135571,0.254680027427802,0,0,0,3.11189663633458,0,0,0.89618755960694,0,0,0,0,0,0,0,0,0.457486585135571,0.254680027427802,0,0,0
"199206083211",1.68762643650194,0,0,0,0,0,0,0,0,2.41505069206604,2.72926069651303,0,0,0,0,0,0.243271247222412,0,0,4.88145178185561,1.24666750561099,1.68762643650194,0,0,0,3.84414690915896,0,0,1.91452343157839,0,0,0,0,0,0,0,0,0.742726613844072,0,0,0,0
"199206083212",0.860975037949345,0,0,0,0,0,0,0,0.435791509199121,2.50117535285086,2.58695121616715,0,0,0.598440594845202,0,0.241449528011727,0,0,0,4.11219272368918,0.241449528011727,0.598440594845202,0,0,0,3.64128129519471,0,0,1.51517373095038,0,0,0,0,0,0,0,0,0,0,0,0,0
"199206083213",0,0,0,0,0,0.877473799594116,0,0,0,0,0.445920181415784,0,0,0.247612447475878,0.753232165761553,0.877473799594116,0.247612447475878,0,0,0,0,0,7.42422719039885,0,5.28662111515328,0.247612447475878,2.61325242810369,0,0.247612447475878,0,0,0,0.61133509262544,0,0,0,0,0.247612447475878,0,0,0.877473799594116,0
"199206083215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639108019262235,0,0,0,0,0,0,0,0,0,0.369765392122254,0,0,0,0,0,0.851084260207343,0,0,0,0,0,0.851084260207343,0,0,0,0
"199206083216",0,0,0,0,0,0,0,0,0,1.90352168918303,3.15402178770234,0,0,3.94293417654411,0,0.342042489495712,0,0,0,3.38599602314266,0.596438148008717,1.34930376653758,3.42656840824538,0,0,3.06297053884357,2.67125230428909,0,0.342042489495712,0,0,0,0,0,0,0,0,0.342042489495712,0,0,0.342042489495712,0
"199206083217",0,0,0,0,0,0,0,1.14345255902671,0,0.79817167900196,2.89594834635618,0,0.266485691004627,0,0,0,0,0,0,4.68665668069222,0.650295383661571,0.650295383661571,0,0,0,3.99146597253778,0,0,0,2.28804980667262,0,0,0,0,0,0,0,0,0,0,0,0
"199206083218",0.251606763373617,0,0,0,0,0.251606763373617,0,0,0,0.619646270362438,2.60918475435656,0,0,0,0,0.452463445772652,0,0,0,5.66278154281981,0.762841512750535,0.999359453608581,0,0,0,4.33014938582533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199206083219",1.3978198047529,0,0,0,0,0,0,0,0,4.01742193799003,2.57911575995356,0,0,2.16955557083319,0,0,0,0,0,4.62579644147161,0.440758360113205,1.4640215572977,0,0,0,4.48002541595665,0,0,1.87776157870144,0,0,0.745630683885996,0,0,0,0,0,0,0,0,0,0
"199206083221",1.35312925702175,0,0,0,0,0,0,0,0,3.65233382618548,1.64361524736822,0,0,2.0518764333928,0,0,0.419847882913545,0,0,4.21243247363238,0,1.28333381997986,0,0,0,2.73095758299487,0,0.231798015912299,1.82733582037656,0,0,0,0,0,0,0,0,1.12717390374589,0,0,0,0
"199206083222",2.02377450749561,0,0,0,0,0,0,0,0.251158982137558,3.25191425344603,1.18909737226244,0,0,1.34940846914133,0,0,0,0,0,5.00516700593366,0.618716331696379,1.27246194259901,0,0,0,4.89394192242216,0,0.251158982137558,0,0,0,0,0,0,0,0,0,1.48753539654259,0,0,0,0
"199206083223",0,0.787675868207897,0,0,0,0,0,0,0,0,4.1760482636088,0,0,0,0,0,0,0,0,6.2123774465294,1.90088836519302,0.787675868207897,0,0,0,4.25985745977294,0,0,0,1.75667196554335,0,0,0,0,0,0,0,0,0,0,0,0
"199206083224",0,0,0,0,0,1.96416590933785,0,0,0,1.68228520042569,4.20843458390134,0,0,0,1.28832281782885,1.50458062345804,0,0,0,4.53189449858585,2.0428650477407,1.11283991728756,0,0,0,2.8863422392467,0,0,0,0.256079498295642,0,0,0,0,0,0,0,1.56739027422543,0,0,0.256079498295642,0
"199206083225",1.09667825800793,0,0,0,0,0,0,0,0,2.2660817352963,3.76608678598183,0,0,3.07300667559667,0,0.691697008347323,0,0,0,4.31905884345146,0,1.29717294688158,0,0,0.286957249220127,3.53329890569305,1.38411831341298,0,0,0,0,0.845640348935313,0,0,0,0,0,0,0,0,0,0
"199206083228",0,0,0,0,0,0,0,0,0,3.10310110363745,4.05546033145213,0,0,2.58545786199362,0,0,0,0,0,0.737455920731302,3.57310011660284,0.737455920731302,0,0,0,3.68861216439867,0,0,4.69107625341829,0,0,0,0,0,0,0,0,0,0,2.49969289012474,0,3.66096082525035
"199206083229",0,0,0,0,0,0,0,0,0,4.24435733911257,2.0508258073419,0,0.497845664273372,3.4546031237847,0,0,0,0,0,0,0.676895734378187,1.91788666986996,1.70769145876575,0,0.960473340217265,4.37435406526317,1.58330729602632,0,0.960473340217265,0,0,0,0,0,0,0,0,0.279589362685229,0,0,0.279589362685229,0
"199206083230",0,0,0,0,0,2.10323872334779,0,0,0,1.2230556385962,1.75701396989889,0,0,0.787901202162874,0.469621303711142,1.2230556385962,0,0,0,2.46716614084826,1.2230556385962,1.30758870024253,0,0,0.2621290045145,1.1307113524039,0.469621303711142,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2621290045145,0
"199206083231",0,0,0,0,0,0,0,0,0,2.79644200725884,1.50610703328146,0,0,4.61388805662555,0.431696762332655,0.431696762332655,0,0,0,3.61553326144214,0.238964969337063,1.37858334271281,0,0,0.238964969337063,2.82885733518805,0.238964969337063,0,1.44437659853872,0,0,0,0,0,0,0,0,0.431696762332655,0,0.238964969337063,0,0
"199206083232",0.685180002912316,0,0,0,0,0,0,0.838187315048935,0,1.88353777235004,4.27923680579871,0,0,0,0,0.283706418096689,0,0,0,5.22759596289808,0.970860323178377,1.66099734220141,0,0,0,3.21675909984026,0,0,0,1.19280089698803,0,0,0,0,0,0,0,0.283706418096689,0,0,0,0
"199206083233",2.01282008922247,0,0,0,0,0,0,0,0,1.21133410952072,3.50921350909547,0,0,0,0,0.258313914596883,0,0,0,4.49667480031408,0.905725504402268,1.44508132766663,0,0,0,3.20191746285462,0,0,0,0,0,0,0,0,0,0,0,0.463413454484757,0,0,0,0
"199206083234",0.654613244190212,0,0,0,0,0,0,0,0,0.654613244190212,2.32669031484698,0,0,0,0,0,0,0,0,2.53011710221182,0.869868565593534,0.869868565593534,0,0,0,1.32792193816107,0,0,0.654613244190212,0,0,0,0,0,0,0,0,0.379941501610694,0,0,0,0
"199206083235",1.70722198298282,0,0,0,0,0,0,0,0,2.33695252366956,1.18074868663462,0,0,2.20387370127949,0,1.18074868663462,0,0,0,1.18074868663462,0.828380030304138,0,0,0,0,2.78209824006185,0,0,0.828380030304138,0,0,0,0,0,0,0,0,0,0,0,0,0.828380030304138
"199206083236",0.259437667234149,0,0,0,0,0,0,0,0,1.37675143540451,1.44884908131305,0,0,3.09241741509695,0,1.84555577020685,0,0,0,0.259437667234149,0,0.781526095279539,6.5070117442372,0,4.43358055825612,2.37719453037314,2.50598603074402,0,0.46524354977388,0,0,1.84555577020685,0,0,0,0,0,0,0,0.259437667234149,0.46524354977388,0
"199206083239",0.995482935670614,0,0,0,0,2.66471870203072,0,0,0,0.884466629288925,4.1518972553617,0,0,0,0,1.417725984209,0,0,0,4.63823595663105,0.250243782236252,1.0953969055378,0,0,0,3.91014560658824,0,0,0,0.61681427554701,0,0,0,0,0,0,0,0,0,0,0,0
"199206083240",1.2262156083146,0,0,0,0,0,0,0,0.643492030177329,2.79440864026289,3.61427984888134,0,0,1.46126772348284,0,0.471300714476236,0,0,0,3.70713826953788,1.38888685132949,0.918365261443699,0,0,0,4.34200720921626,0,0,1.38888685132949,0,0,0,0,0,0,0,0,0.263162669847075,0,0,0,0
"199206083245",0,0.235585271669673,0,0,0,0,0,0,0,1.36663801154552,3.97156022087689,0,0,0,0,0,0,0,0,4.93163781265665,0.235585271669673,1.36663801154552,0,0,0,3.8147063447028,0,0,0.235585271669673,0,0,0,0,0,0,0,0,0.845115410614143,0,0,0,0
"199206083246",1.35249906452316,0,0,0,0,0,0,0,0,2.05113577860787,1.94516680081131,0,0,0,0,0,0,0,0,4.19993715156211,1.20770305301311,1.20770305301311,0,0,0,3.63788518412508,0,0,4.972267764587,0,0,0,0,0,0,0,0,0.577697180460773,0,0,0,0
"199206083247",1.52374848182377,0,0,0,0,0,0,0,2.03163921416847,2.5334198705639,0.43968282027114,0,0,0.867326102306121,0,0,0.243814354323828,0,0,0,0.43968282027114,1.07594117432277,0,0,0,3.40090658908539,0,0,3.83474478431999,0,0,0,0,0,0,0,0,0.43968282027114,0,0,0,0
"199206083248",3.03111521901422,0,0,0,0,0,0,0,1.24272444397962,1.63088654592851,0,0,0,2.2210282408278,0,0,0,0,0,0,0.862665111898695,1.16038056692555,0,0.242077908660168,0,3.40228692941467,0,0.599759321775169,3.45556134406182,0,0,0,0,1.16038056692555,0,0,0,0.242077908660168,0,0,0,0
"199206083250",2.80658421007417,0.554248457618064,0,0,0,0,0,0,2.91929921600475,2.00401914713034,0,0,0,1.69447624510747,0,0.803967017551118,0,0,0,0,2.31594203594213,1.0902506129696,0,0,0,3.38905001981988,0,0,3.04438304805752,0,0,0,0,1.82203425114384,0,0,0,0.554248457618064,0.803967017551118,0,0,0
"199206083251",0.934571158362073,0.229274232324986,0,0,0,0.229274232324986,0,0,1.40909315265365,0,1.40909315265365,0,0,0.708403981663458,0,0.415662128165372,0,0,0,3.04925301324716,0.229274232324986,0.572707245552298,0,0,0,2.78522890479775,0,0,2.55362369012077,0,0,0,0,0,0,0,0,1.11890339826549,0,0,0,0
"199206083252",0.258492284028349,0,0,0,0,0,0,0,0,0.258492284028349,1.63504059067279,0,0,0,0,0.258492284028349,0,0,0,3.58635277434586,0.258492284028349,0.779281128714706,0,0,0,2.19325629867793,0,0,0,0,0,0,0,0,0,0,0,0.463704025611986,0,0,0,0
"199206083253",0.345583275084859,0,0,0,0,0,0,0,0,0.345583275084859,3.5025339600854,0,0,0,0,0.601923750889931,0,0,0,4.93657677368865,1.55081755550508,0.975033095358942,0,0,0,3.67355456747042,0,0,0,0.601923750889931,0,0,0,0,0,0,0,0.345583275084859,0,0,0,0
"199206083254",0.466530925581755,0,0,0,0,0,0,0,0,0.260228643619498,3.60995597170281,0,0,0,0,0,0,0,0,5.42316442168343,2.60146816376654,1.02365880660899,0,0,0,4.40119699843212,0,0,0,1.9379547467551,0,0,0,0,0,0,0,0.78340215953628,0,0,0,0
"199206083256",2.1921052788719,0,0,0,0,0,0,0,1.72365421589457,2.0409790470191,0,0,0,1.72365421589457,0,0,0,0,0,0,1.12919628871249,1.12919628871249,0,0,0,1.86287640857506,0,0,1.12919628871249,0,0,0,0,0,0,0,0,0,0,0,0,0
"199206083258",1.26515607911982,0,0,0,0,1.26515607911982,0,0,0,1.26515607911982,0,0,0,0,0,0,0,0,0,0,1.57183337656599,0,0,0,0,2.58733446527936,0,0,4.14819052207708,0,0,0,0,0,0,0,0,0,0,0,0,3.27474403553322
"199206083259",0.574793384616019,0,0,0,0,0,0,0,0.230255106114897,2.25595430229957,0,0,0,3.5229129174324,0,1.03405524011375,0,0,0,0,1.27793247765549,0.710832130780093,0,0.417289757165322,0,3.36603578695472,0.574793384616019,0,2.25595430229957,0,0,2.96441703218283,0,1.41270586857685,0.574793384616019,0,1.34758794019177,0,2.92351832709583,0.230255106114897,0,0.710832130780093
"199206083262",0,0,0,0,0,0,0,0,0,1.75420574735192,3.9446039180084,0,0,0,0,0,0.276563289597621,0,0,4.87020552359263,1.80787006880287,0.276563289597621,0,0,0,4.31206521112781,0,0,0,1.63737894868714,0,0,0,0,0,0,0,0.952797001050168,0,0,0,0
"199206083263",0.361379887351944,0,0,0,0,0,0,0,0,1.00840834874008,3.18102260601603,0,0,0,0,0,0,0.361379887351944,0,4.65846511321014,1.39801547232016,1.28422057088823,0,0,0,3.82508698116108,0,0,0,0.361379887351944,0,0,0,0,0,0,0,0,0,0,0,0
"199206083264",1.13937200065365,0,0,0,0,0,0,0,0,3.4395278364282,1.57373812524344,0,0,2.20544188018316,0,0,0.354144497296997,0,0,4.04471412751485,0.61514355672154,2.10709783975833,0,0,0,3.762853315572,0,0,1.65815393028905,0,0,0,0,0,0,0,0,0.61514355672154,0,0,0,0
"199206083265",0,0,0,0,0,0,0,0,0,2.64717189921567,0,0,0,0,0,2.04157674841983,0,0,0,2.04157674841983,0,1.43643138305882,0,0,0,2.38953364191906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199206083266",0.747128885753773,0,0,0,0,0,0,0,0.747128885753773,0,0,0,0,3.71341354331277,0,0,0.245087137061989,0.245087137061989,0,0,1.69446308046942,0.8707338919415,0,0.245087137061989,0,2.13992279416232,0.606061949207513,1.39996526414424,1.88017516759952,0,0,1.25264690919075,0,0,0,0,0,0.441774724310735,0,0.245087137061989,0,2.07233083990168
"199206083267",0.816017352361245,0,0,0,0,0.6102999286751,0,0,1.37205399139822,0,0,0,0,0,0,0,0.351003107342717,0.6102999286751,0,0,0.351003107342717,0.816017352361245,0,0,0,1.72729368117212,0,0.351003107342717,0.6102999286751,0,0,0,0,0.351003107342717,0,0,0,0,0,0.351003107342717,0,0.6102999286751
"199206083268",2.1637197957571,0,0,0,0,0,0,0,1.4589590749421,1.68676423972715,0,0,0,3.05285472996544,0,0,0,0,0,0,1.04174396591873,1.04174396591873,0,0,0,3.47136507344785,0,0.550236021385921,1.04174396591873,0,0,0,0,0,0,0,0,0,0,0,0,0
"199206083270",1.1655664683209,0,0,0,0,0.743778375520287,0,0,0,1.58176739849084,1.32433233510658,0,0,3.82224541817751,0,0,0,0.439502451070347,0,0,0,0,4.12249193057572,0,7.15491610238709,3.52976917243196,4.01893024989202,0,0.439502451070347,0,0,6.17164963835183,3.79779785172201,0,0,0,0,0.439502451070347,0,0,0.439502451070347,0.439502451070347
